provider_id,provider_name,provider_state,lat,lng
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,IN,41.7065071,-86.17412589999998
150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,IN,41.706487300000006,-86.9010788
150017,LUTHERAN HOSPITAL OF INDIANA,IN,41.0385699,-85.2503212
150018,ELKHART GENERAL HOSPITAL,IN,41.7219653,-85.8970441
150021,PARKVIEW REGIONAL MEDICAL CENTER,IN,41.1884563,-85.10164739999998
150023,UNION HOSPITAL INC,IN,39.4856604,-87.4086413
150026,IU HEALTH GOSHEN HOSPITAL,IN,41.56341,-85.83052599999998
150034,ST MARY MEDICAL CENTER INC,IN,41.512536499999996,-87.2613291
150035,PORTER VALPARAISO HOSPITAL,IN,41.467098299999996,-87.05108680000002
150042,GOOD SAMARITAN HOSPITAL,IN,38.6727348,-87.53285939999998
150044,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES,IN,38.3017384,-85.83428599999998
150046,TERRE HAUTE REGIONAL HOSPITAL,IN,39.41951160000001,-87.40897869999998
150048,REID HOSPITAL & HEALTH CARE SERVICES,IN,39.8640506,-84.8841271
150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,IN,39.1600064,-86.54038249999998
150056,INDIANA UNIVERSITY HEALTH,IN,39.7893741,-86.1623347
150058,MEMORIAL HOSPITAL OF SOUTH BEND,IN,41.68402570000001,-86.25205150000002
150059,RIVERVIEW HOSPITAL,IN,40.0460248,-86.023438
150082,DEACONESS HOSPITAL INC,IN,37.9830836,-87.57125649999998
150084,ST VINCENT HOSPITAL & HEALTH SERVICES,IN,39.9088713,-86.19593189999998
150088,SAINT JOHNS HEALTH SYSTEM,IN,40.095567100000004,-85.6814411
150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,IN,40.1968976,-85.41462840000001
150090,FRANCISCAN ST MARGARET HEALTH - DYER,IN,41.4926573,-87.52442330000002
150100,ST MARYS MEDICAL CENTER OF EVANSVILLE INC,IN,37.9643196,-87.50407209999999
150109,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST,IN,40.394149,-86.835365
150112,COLUMBUS REGIONAL HOSPITAL,IN,39.2165129,-85.89592440000001
150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,IN,38.39499199999999,-86.940895
150125,COMMUNITY HOSPITAL,IN,41.5495797,-87.5067151
150126,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,IN,41.3955183,-87.3672114
150128,COMMUNITY HOSPITAL SOUTH,IN,39.636553899999996,-86.13254599999998
150153,ST VINCENT HEART CENTER OF INDIANA LLC,IN,39.93933699999999,-86.1592051
150154,INDIANA HEART HOSPITAL THE,IN,39.9018569,-86.04477349999998
150162,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,IN,39.64925570000001,-86.07858449999998
150164,MONROE HOSPITAL,IN,39.12068,-86.57174609999998
150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,IN,40.4005669,-86.80671269999998
150175,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,IN,37.974807,-87.44457
160016,TRINITY REGIONAL MEDICAL CENTER,IA,42.4938813,-94.1892636
160033,GENESIS MEDICAL CENTER-DAVENPORT,IA,41.5416972,-90.5565222
160045,ST LUKES HOSPITAL,IA,42.0166364,-91.6663523
160047,JENNIE EDMUNDSON HOSPITAL,IA,41.26854640000001,-95.8347527
160057,GREAT RIVER MEDICAL CENTER,IA,40.80922,-91.17028140000001
160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,IA,41.659459399999996,-91.54799190000001
160064,MERCY MEDICAL CENTER-NORTH IOWA,IA,43.150633,-93.217178
160069,MERCY MEDICAL CENTER-DUBUQUE,IA,42.4925024,-90.674608
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,IA,41.9784474,-91.65596629999999
160080,MERCY MEDICAL CENTER-CLINTON,IA,41.86141110000001,-90.1892084
160082,IOWA METHODIST MEDICAL CENTER,IA,41.5892197,-93.63357579999999
160083,MERCY MEDICAL CENTER-DES MOINES,IA,41.5989873,-93.6229402
160110,ALLEN MEMORIAL HOSPITAL,IA,42.526653,-92.339567
160153,MERCY MEDICAL CENTER-SIOUX CITY,IA,42.492495500000004,-96.3997501
170012,SALINA REGIONAL HEALTH CENTER,KS,38.833418,-97.6101342
170013,HAYS MEDICAL CENTER,KS,38.878485999999995,-99.299245
170016,ST FRANCIS HEALTH CENTER INC,KS,39.0565558,-95.69591
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,KS,38.0773088,-97.891826
170040,UNIVERSITY OF KANSAS HOSPITAL,KS,39.05850750000001,-94.6109429
170049,OLATHE MEDICAL CENTER,KS,38.8526096,-94.82336090000001
170086,STORMONT-VAIL HEALTHCARE,KS,39.0511245,-95.6956239
170104,SHAWNEE MISSION MEDICAL CENTER,KS,38.995666,-94.6907406
170122,VIA CHRISTI HOSPITALS WICHITA INC,KS,37.69982090000001,-97.3317619
170123,WESLEY MEDICAL CENTER,KS,37.695273500000006,-97.2977831
170142,MERCY REGIONAL HEALTH CENTER,KS,39.2013044,-96.5993103
170182,MENORAH MEDICAL CENTER,KS,38.9102643,-94.6521061
170186,KANSAS HEART HOSPITAL,KS,37.75008649999999,-97.2275021
170192,GALICHIA HEART HOSPITAL LLC,KS,37.7645505,-97.276076
170195,HEARTLAND SURGICAL SPEC HOSPITAL,KS,38.93265,-94.65100090000001
170197,KANSAS MEDICAL CENTER LLC,KS,37.7244575,-97.14750550000001
180009,KINGS DAUGHTERS MEDICAL CENTER,KY,38.4702929,-82.63355589999998
180010,SAINT JOSEPH HOSPITAL,KY,38.03199220000001,-84.52320189999998
180012,HARDIN MEMORIAL HOSPITAL,KY,37.7098304,-85.8762619
180013,THE MEDICAL CENTER AT BOWLING GREEN,KY,36.995526899999994,-86.43007309999999
180027,MURRAY-CALLOWAY COUNTY HOSPITAL,KY,36.6079783,-88.30956549999998
180035,ST ELIZABETH MEDICAL CENTER NORTH,KY,39.0672817,-84.499932
180038,OWENSBORO MEDICAL HEALTH SYSTEM,KY,37.76574160000001,-87.10199859999999
180040,JEWISH HOSPITAL & ST MARYS HEALTHCARE,KY,38.2488076,-85.750922
180044,PIKEVILLE MEDICAL CENTER,KY,37.471037100000004,-82.52203349999998
180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,KY,37.6438053,-84.7726371
180051,JENNIE STUART MEDICAL CENTER,KY,36.8611126,-87.49554760000002
180067,UNIVERSITY OF KENTUCKY HOSPITAL,KY,38.0328237,-84.50674240000002
180088,NORTON HOSPITALS INC,KY,38.247758600000004,-85.75083939999998
180102,LOURDES HOSPITAL,KY,37.050463799999996,-88.6473046
180103,CENTRAL BAPTIST HOSPITAL,KY,38.018639799999995,-84.5124239
180104,WESTERN BAPTIST HOSPITAL,KY,37.074127000000004,-88.62697370000002
180130,BAPTIST HOSPITAL EAST,KY,38.262469,-85.64862509999998
180132,LAKE CUMBERLAND REGIONAL HOSPITAL,KY,37.093476700000004,-84.6038834
190002,LAFAYETTE GENERAL MEDICAL CENTER,LA,30.2024457,-92.0195302
190004,THIBODAUX REGIONAL MEDICAL CENTER,LA,29.7810317,-90.8054955
190008,TERREBONNE GENERAL MEDICAL CENTER,LA,29.5985161,-90.7139912
190015,NORTH OAKS MEDICAL CENTER LLC,LA,30.5043583,-90.4611995
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,LA,31.2829924,-92.4621623
190026,RAPIDES REGIONAL MEDICAL CENTER,LA,31.3151413,-92.4500652
190027,CHRISTUS ST PATRICK HOSPITAL,LA,30.216270799999997,-93.22765229999999
190036,OCHSNER FOUNDATION HOSPITAL,LA,29.9611483,-90.1457593
190039,WEST JEFFERSON MEDICAL CENTER,LA,29.892073100000005,-90.09440390000002
190040,SLIDELL MEMORIAL HOSPITAL AND MEDICAL CENTER,LA,30.283726899999998,-89.770201
190041,CHRISTUS SCHUMPERT HEALTH SYSTEM,LA,32.4942675,-93.750771
190045,ST TAMMANY PARISH HOSPITAL,LA,30.468666,-90.112846
190046,TOURO INFIRMARY,LA,29.925640899999998,-90.09225390000002
190060,LAKE CHARLES MEMORIAL HOSPITAL,LA,30.204576,-93.197737
190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,LA,30.40395800000001,-91.1070679
190065,BATON ROUGE GENERAL MEDICAL CENTER,LA,30.449137899999997,-91.1531046
190102,OUR LADY OF LOURDES REGIONAL MEDICAL CENTER INC,LA,30.150516999999997,-92.036983
190111,WILLIS KNIGHTON MEDICAL CENTER,LA,32.4840555,-93.77930190000001
190125,ST FRANCIS MEDICAL CENTER,LA,32.499967,-92.113586
190146,EAST JEFFERSON GENERAL HOSPITAL,LA,30.0131298,-90.1814247
190160,GLENWOOD REGIONAL MEDICAL CENTER,LA,32.5124179,-92.156097
190177,LAKEVIEW REGIONAL MEDICAL CENTER,LA,30.4754702,-90.1009108
190205,THE REGIONAL MEDICAL CENTER OF ACADIANA,LA,30.1979657,-92.0772429
190250,LOUISIANA MEDICAL CENTER AND HEART HOSPITAL LLC,LA,30.35755559999999,-89.91563800000002
190263,HEART HOSPITAL OF LAFAYETTE,LA,30.173161,-92.026973
200009,MAINE MEDICAL CENTER,ME,43.6532533,-70.27533319999999
200024,CENTRAL MAINE MEDICAL CENTER,ME,44.1020196,-70.214582
200033,EASTERN MAINE MEDICAL CENTER,ME,44.80118210000001,-68.77781379999999
210001,MERITUS MEDICAL CENTER,MD,39.6226768,-77.6851973
210004,HOLY CROSS HOSPITAL,MD,39.0147079,-77.03474870000002
210005,FREDERICK MEMORIAL HOSPITAL,MD,39.4224989,-77.41505529999998
210007,SAINT JOSEPH MEDICAL CENTER,MD,39.3873256,-76.6111596
210008,MERCY MEDICAL CENTER INC,MD,39.2929945,-76.6130666
210009,JOHNS HOPKINS HOSPITAL THE,MD,39.2972451,-76.5922121
210011,SAINT AGNES HOSPITAL,MD,39.2817753,-76.69324379999998
210015,FRANKLIN SQUARE HOSPITAL CENTER,MD,39.340394399999994,-76.49679189999998
210019,PENINSULA REGIONAL MEDICAL CENTER,MD,38.3621015,-75.59845809999999
210022,SUBURBAN HOSPITAL,MD,38.9974266,-77.1104762
210023,ANNE ARUNDEL MEDICAL CENTER,MD,38.990119299999996,-76.53419840000002
210027,WESTERN MARYLAND REGIONAL MEDICAL CENTER,MD,39.6483691,-78.7328124
210029,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,MD,39.29010100000001,-76.54683829999998
210032,UNION HOSPITAL OF CECIL COUNTY,MD,39.608588,-75.832008
210033,CARROLL HOSPITAL CENTER,MD,39.5579723,-76.99069820000003
210043,BALTIMORE WASHINGTON  MEDICAL CENTER,MD,39.13768719999999,-76.6228375
210044,GREATER BALTIMORE MEDICAL CENTER,MD,39.3909715,-76.6247907
210048,HOWARD COUNTY GENERAL HOSPITAL,MD,39.2138598,-76.8848495
210049,UPPER CHESAPEAKE MEDICAL CENTER,MD,39.5188422,-76.34612220000002
210056,GOOD SAMARITAN HOSPITAL,MD,39.358398799999996,-76.5871983
210057,SHADY GROVE ADVENTIST HOSPITAL,MD,39.0839973,-77.1527578
220001,HEALTHALLIANCE HOSPITALS INC,MA,42.54112629999999,-71.7612018
220008,STURDY MEMORIAL HOSPITAL,MA,41.941829999999996,-71.27567320000001
220012,CAPE COD HOSPITAL,MA,41.652752299999996,-70.27481809999999
220033,BEVERLY HOSPITAL CORPORATION,MA,42.565197399999995,-70.87720929999998
220035,NORTH SHORE MEDICAL CENTER,MA,42.510776,-70.907117
220046,BERKSHIRE MEDICAL CENTER INC,MA,42.459638,-73.24922839999998
220060,JORDAN HOSPITAL INC,MA,41.9439042,-70.6448693
220063,LOWELL GENERAL HOSPITAL,MA,42.647737,-71.3422768
220071,MASSACHUSETTS GENERAL HOSPITAL,MA,42.363154200000004,-71.0688334
220074,SOUTHCOAST HOSPITAL GROUP INC,MA,41.7098056,-71.14587379999998
220077,BAYSTATE MEDICAL CENTER,MA,42.1216158,-72.6037013
220080,HOLY FAMILY HOSPITAL,MA,42.728460999999996,-71.168301
220082,SAINTS  MEDICAL CENTER INC,MA,42.64568320000001,-71.30117740000001
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,MA,42.3397152,-71.10501590000001
220100,SOUTH SHORE HOSPITAL,MA,42.1755766,-70.954087
220101,NEWTON-WELLESLEY HOSPITAL,MA,42.3306338,-71.2464373
220110,BRIGHAM AND WOMENS HOSPITAL,MA,42.3360489,-71.10683949999998
220111,GOOD SAMARITAN MEDICAL CENTER,MA,42.0978285,-71.06155179999998
220116,TUFTS MEDICAL CENTER,MA,42.349832299999996,-71.06327089999998
220126,NORWOOD HOSPITAL,MA,42.1891807,-71.2018363
220135,FALMOUTH HOSPITAL,MA,41.5641887,-70.6222433
220163,UMASS MEMORIAL MEDICAL CENTER INC,MA,42.2776728,-71.7616372
220171,LAHEY CLINIC HOSPITAL,MA,42.485847,-71.20685800000003
220175,METROWEST MEDICAL CENTER,MA,42.2851,-71.41889739999998
220176,ST VINCENT HOSPITAL,MA,42.26463579999999,-71.79691319999998
230004,MERCY HEALTH PARTNERS MERCY CAMPUS,MI,43.205683,-86.20856859999998
230017,BRONSON METHODIST HOSPITAL,MI,42.2893948,-85.581013
230019,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,MI,42.4576235,-83.2053071
230020,OAKWOOD HOSPITAL AND MEDICAL CENTER,MI,42.2907261,-83.214
230021,LAKELAND HOSPITAL ST JOSEPH,MI,42.08857039999999,-86.47829490000002
230029,ST JOSEPH MERCY OAKLAND,MI,42.61425429999999,-83.27602390000001
230031,ST JOSEPH MERCY PORT HURON,MI,42.9561417,-82.4333434
230036,ALPENA REGIONAL MEDICAL CENTER,MI,45.077634700000004,-83.44938239999998
230038,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,MI,42.9679817,-85.66557900000002
230041,MCLAREN BAY REGION,MI,43.588389,-83.8681302
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,MI,42.28212070000001,-83.7273519
230047,HENRY FORD MACOMB HOSPITAL,MI,42.5976588,-82.9394002
230054,MARQUETTE GENERAL HOSPITAL,MI,46.547582500000004,-87.39559539999998
230070,COVENANT MEDICAL CENTER INC,MI,43.4304646,-83.96384259999998
230075,BRONSON BATTLE CREEK HOSPITAL,MI,42.3311137,-85.1781731
230077,ST MARYS OF MICHIGAN MEDICAL CENTER,MI,43.419469899999996,-83.9508068
230089,BEAUMONT HOSPITAL GROSSE POINTE,MI,42.3844636,-82.91436080000003
230092,ALLEGIANCE HEALTH,MI,42.25084469999999,-84.39273809999997
230097,MUNSON MEDICAL CENTER,MI,44.761635399999996,-85.64178570000001
230104,HARPER UNIVERSITY HOSPITAL,MI,42.35219650000001,-83.05682689999998
230105,NORTHERN MICHIGAN REGIONAL HOSPITAL,MI,45.374087599999996,-84.9698306
230117,BORGESS MEDICAL CENTER,MI,42.308526,-85.56059470000002
230130,WILLIAM BEAUMONT HOSPITAL,MI,42.5183235,-83.15953999999998
230141,MCLAREN FLINT,MI,43.01421000000001,-83.73259499999998
230146,HENRY FORD WYANDOTTE HOSPITAL,MI,42.2094072,-83.14409140000002
230151,BOTSFORD HOSPITAL,MI,42.4658351,-83.34687840000002
230156,ST JOSEPH MERCY HOSPITAL,MI,42.263425899999994,-83.65974809999999
230165,ST JOHN HOSPITAL AND MEDICAL CENTER,MI,42.419825,-82.9143739
230167,MCLAREN - GREATER LANSING,MI,42.704326200000004,-84.554946
230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,MI,42.5057713,-83.0048137
230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,MI,42.892771,-83.63641679999998
230216,PORT HURON HOSPITAL,MI,42.9867674,-82.42974459999998
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,MI,43.6355505,-84.26082590000001
230227,MOUNT CLEMENS REGIONAL MEDICAL CENTER,MI,42.587315600000004,-82.8968951
230230,EDWARD W SPARROW HOSPITAL,MI,42.73401610000001,-84.53519890000003
230236,METRO HEALTH HOSPITAL,MI,42.8575109,-85.71864719999998
230244,GARDEN CITY HOSPITAL,MI,42.3322116,-83.3145991
230254,CRITTENTON HOSPITAL MEDICAL CENTER,MI,42.680733399999994,-83.1492553
230269,WILLIAM BEAUMONT HOSPITAL-TROY,MI,42.6182555,-83.09239129999997
230277,HURON VALLEY-SINAI HOSPITAL,MI,42.5928553,-83.517682
240001,NORTH MEMORIAL MEDICAL CENTER,MN,45.032187,-93.3385614
240002,ESSENTIA HEALTH ST MARYS MEDICAL CENTER,MN,46.7934861,-92.0965971
240010,MAYO CLINIC - SAINT MARYS HOSPITAL,MN,44.020742799999994,-92.4827662
240036,ST CLOUD HOSPITAL,MN,45.57522520000001,-94.1692777
240047,ST LUKES HOSPITAL,MN,46.79718010000001,-92.0876163
240053,PARK NICOLLET METHODIST HOSPITAL,MN,44.95464399999999,-93.3847969
240057,ABBOTT NORTHWESTERN HOSPITAL,MN,44.952517900000004,-93.2621117
240063,ST JOSEPHS HOSPITAL,MN,44.94909879999999,-93.10002259999999
240078,FAIRVIEW SOUTHDALE HOSPITAL,MN,44.8861243,-93.3269177
240088,RICE MEMORIAL HOSPITAL,MN,45.120413,-95.046351
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,MN,44.1639644,-94.00411690000001
240100,SANFORD BEMIDJI MEDICAL CENTER,MN,47.5032424,-94.899744
240106,REGIONS HOSPITAL,MN,44.95569370000001,-93.094755
240115,MERCY HOSPITAL,MN,45.18284509999999,-93.3694098
250001,UNIVERSITY OF MISSISSIPPI MED CENTER,MS,32.33465519999999,-90.16851170000001
250004,NORTH MISSISSIPPI MEDICAL CENTER,MS,34.2576066,-88.7033859
250009,MAGNOLIA REGIONAL HEALTH CENTER,MS,34.9355756,-88.56013170000001
250019,MEMORIAL HOSPITAL AT GULFPORT,MS,30.366987199999997,-89.09216119999998
250031,RIVER REGION HEALTH SYSTEM,MS,32.3526456,-90.877882
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,MS,34.3664951,-89.51924840000002
250040,SINGING RIVER HOSPITAL,MS,30.3743855,-88.53291279999998
250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,MS,32.333346500000005,-90.1639554
250069,RUSH FOUNDATION HOSPITAL,MS,32.3705122,-88.69754559999998
250078,FORREST GENERAL HOSPITAL,MS,31.3185784,-89.32952639999998
250094,WESLEY MEDICAL CENTER,MS,31.32573,-89.366704
250100,BAPTIST MEM HOSP/GOLDEN TRIANGLE INC,MS,33.52568249999999,-88.4274243
450651,MEDICAL CENTER OF PLANO,TX,33.0212204,-96.7660466
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,MS,32.3149885,-90.1793906
250104,ANDERSON REGIONAL MEDICAL CENTER,MS,32.3643098,-88.70365600000002
250141,BAPTIST MEMORIAL HOSPITAL DESOTO,MS,34.969750299999994,-89.99696229999998
260001,ST JOHNS REGIONAL MEDICAL CENTER,MO,37.0575939,-94.52682309999999
260005,SSM ST JOSEPH HEALTH CENTER,MO,38.7808292,-90.4848006
260006,HEARTLAND REGIONAL MEDICAL CENTER,MO,39.773217700000004,-94.7710179
260009,BOTHWELL REGIONAL HEALTH CENTER,MO,38.6993627,-93.2210798
260020,MERCY HOSPITAL ST LOUIS,MO,38.6455339,-90.4462228
260025,HANNIBAL REGIONAL HOSPITAL,MO,39.7083789,-91.3584816
260027,RESEARCH MEDICAL CENTER,MO,39.0084782,-94.5580436
260032,BARNES JEWISH HOSPITAL,MO,38.6352536,-90.2648301
260040,COX MEDICAL CENTER,MO,37.144768,-93.280358
260047,CAPITAL REGION MEDICAL CENTER,MO,38.5656995,-92.18161740000001
260065,ST JOHNS REGIONAL HEALTH CENTER,MO,37.1565149,-93.2483058
260068,BOONE HOSPITAL CENTER,MO,38.94903,-92.315626
260077,ST ANTHONYS MEDICAL CENTER,MO,38.5070359,-90.3812913
260085,ST JOSEPH MEDICAL CENTER,MO,38.93409120000001,-94.60487020000001
260091,SSM ST MARYS HEALTH CENTER,MO,38.6289223,-90.3301342
260095,CENTERPOINT MEDICAL CENTER OF INDEPENDENCE LLC,MO,39.0494374,-94.3488139
260096,NORTH KANSAS CITY HOSPITAL,MO,39.1584696,-94.5727598
260104,SSM DEPAUL HEALTH CENTER,MO,38.750692,-90.4336618
260108,MISSOURI BAPTIST MEDICAL CENTER,MO,38.6206914,-90.4408037
260110,SOUTHEAST MISSOURI HOSPITAL,MO,37.3107748,-89.5398045
260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,MO,36.785106299999995,-90.4278078
260137,FREEMAN HEALTH SYSTEM - FREEMAN WEST,MO,37.05268770000001,-94.526846
260138,ST LUKES HOSPITAL OF KANSAS CITY,MO,39.0476517,-94.5904553
260141,UNIVERSITY OF MISSOURI HEALTH CARE,MO,38.95170529999999,-92.33407240000001
260176,DES PERES HOSPITAL,MO,38.5849277,-90.4520819
260177,LIBERTY HOSPITAL,MO,39.2747471,-94.4243895
260179,ST LUKES HOSPITAL,MO,38.6514657,-90.5033155
260180,CHRISTIAN HOSPITAL NORTHEAST,MO,38.77649870000001,-90.24024250000001
260183,ST FRANCIS MEDICAL CENTER,MO,37.3036207,-89.5713301
260186,LAKE REGIONAL HEALTH SYSTEM,MO,38.1209011,-92.6833497
270004,BILLINGS CLINIC HOSPITAL,MT,45.7896391,-108.51321599999999
270012,BENEFIS HOSPITALS INC,MT,47.49171610000001,-111.2608696
270014,ST PATRICK HOSPITAL,MT,46.85,-114.01
270049,ST VINCENT HEALTHCARE,MT,45.7933628,-108.5192115
270051,KALISPELL REGIONAL MEDICAL CENTER,MT,48.2161252,-114.32280520000002
280003,BRYANLGH MEDICAL CENTER,NE,40.7966945,-96.6509997
280009,GOOD SAMARITAN HOSPITAL,NE,40.70647279999999,-99.0813486
280013,THE NEBRASKA MEDICAL CENTER,NE,41.25499979999999,-95.9786222
280040,THE NEBRASKA METHODIST HOSPITAL,NE,41.2580208,-96.0416197
280060,ALEGENT HEALTH BERGAN MERCY MEDICAL CENTER,NE,41.2393534,-96.0307467
280061,REGIONAL WEST MEDICAL CENTER,NE,41.8666341,-103.6671662
280081,ALEGENT HEALTH IMMANUEL MEDICAL CENTER,NE,41.32182,-96.02132850000001
280125,FAITH REGIONAL HEALTH SERVICES,NE,42.0327531,-97.45305460000002
280128,NEBRASKA HEART HOSPITAL,NE,40.736565999999996,-96.59332
290001,RENOWN REGIONAL MEDICAL CENTER,NV,39.52552,-119.7952114
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,NV,36.133213899999994,-115.13628490000002
290009,SAINT MARYS REGIONAL MEDICAL CENTER,NV,39.532638500000004,-119.8183841
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,NV,39.2020407,-119.783897
290021,VALLEY HOSPITAL MEDICAL CENTER,NV,36.163277799999996,-115.16647739999999
290022,DESERT SPRINGS HOSPITAL,NV,36.11363400000001,-115.125727
290039,MOUNTAINVIEW HOSPITAL,NV,36.215642700000004,-115.2489061
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,NV,36.1659766,-115.3231869
290045,SAINT ROSE DOMINICAN HOSPITAL - SIENA CAMPUS,NV,36.00452710000001,-115.1150581
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,NV,36.090114,-115.2406395
290053,SAINT ROSE DOMINICAN HOSPITAL - SAN MARTIN CAMPUS,NV,36.057322,-115.2721263
300001,CONCORD HOSPITAL,NH,43.1975243,-71.5606478
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,NH,43.67544230000001,-72.2732892
300005,LAKES REGION GENERAL HOSPITAL,NH,43.52834470000001,-71.46277009999999
300011,ST JOSEPH HOSPITAL,NH,42.74943010000001,-71.4803684
300012,ELLIOT HOSPITAL,NH,42.9839902,-71.4377832
300023,EXETER HOSPITAL INC,NH,42.982732299999995,-70.9356517
300029,PORTSMOUTH REGIONAL HOSPITAL,NH,43.064777899999996,-70.79005350000001
300034,CATHOLIC MEDICAL CENTER,NH,42.9912409,-71.47464339999998
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,NJ,40.883869,-74.05559629999998
310009,CLARA MAASS MEDICAL CENTER,NJ,40.7936744,-74.15004689999998
310012,VALLEY HOSPITAL,NJ,40.983590899999996,-74.10069200000002
310014,COOPER UNIVERSITY HOSPITAL,NJ,39.941517,-75.116804
310015,MORRISTOWN MEMORIAL HOSPITAL,NJ,40.78948750000001,-74.46555169999998
310019,ST JOSEPHS REGIONAL MEDICAL CENTER,NJ,40.90225820000001,-74.1661378
310021,ST FRANCIS MEDICAL CENTER,NJ,40.216605,-74.7412866
310022,VIRTUA WEST JERSEY HOSPITALS BERLIN,NJ,39.78246,-74.9198662
310029,OUR LADY OF LOURDES MEDICAL CENTER,NJ,39.9279279,-75.0947329
310031,DEBORAH HEART AND LUNG CENTER,NJ,39.97751179999999,-74.5851859
310032,SOUTH JERSEY HEALTHCARE REGIONAL MEDICAL CENTER,NJ,39.4453066,-75.0583484
310034,RIVERVIEW MEDICAL CENTER,NJ,40.353638000000004,-74.063565
310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,NJ,40.49588920000001,-74.44855989999998
310041,COMMUNITY MEDICAL CENTER,NJ,40.0207099,-74.2061931
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,NJ,40.9041925,-73.9683297
310047,SHORE MEDICAL CENTER,NJ,39.31474499999999,-74.593913
310048,SOMERSET MEDICAL CENTER,NJ,40.56811709999999,-74.5952649
310050,SAINT CLARES HOSPITAL,NJ,40.8951563,-74.4653213
310051,OVERLOOK HOSPITAL,NJ,40.7229964,-74.35509660000002
310052,OCEAN MEDICAL CENTER,NJ,40.077298,-74.1313153
310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,NJ,39.9861339,-74.79496809999998
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV,NJ,39.3585111,-74.43424809999998
310070,SAINT PETERS UNIVERSITY HOSPITAL,NJ,40.5015232,-74.4594521
310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,NJ,40.210646999999994,-74.0356627
310075,MONMOUTH MEDICAL CENTER,NJ,40.295094299999995,-73.98560119999998
310076,SAINT BARNABAS MEDICAL CENTER,NJ,40.763542,-74.30492609999997
310081,UNDERWOOD - MEMORIAL HOSPITAL,NJ,39.843931,-75.1500113
310086,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,NJ,39.82820200000001,-75.00812200000001
310108,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,NJ,40.5566276,-74.35022699999998
310111,CENTRASTATE MEDICAL CENTER,NJ,40.2380737,-74.31158640000002
310113,SOUTHERN OCEAN MEDICAL CENTER,NJ,39.695397,-74.2587527
320009,LOVELACE MEDICAL CENTER,NM,35.084889399999994,-106.6468148
320018,MEMORIAL MEDICAL CENTER INC,NM,32.29137620000001,-106.7371439
320021,PRESBYTERIAN HOSPITAL,NM,35.081573,-106.635382
320063,CARLSBAD MEDICAL CENTER,NM,32.4206736,-104.2288375
320083,HEART HOSPITAL OF NEW MEXICO,NM,35.087803,-106.63693529999999
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,NM,32.3236645,-106.7289538
320086,ROSWELL REGIONAL HOSPITAL,NM,33.416888300000004,-104.52107459999999
330005,KALEIDA HEALTH,NY,42.8747648,-78.8509431
330011,OUR LADY OF LOURDES MEMORIAL HOSPITAL INC,NY,42.092646200000004,-75.93568379999998
330013,ALBANY MEDICAL CENTER HOSPITAL,NY,42.65341189999999,-73.7764248
